9,144.02,7175.38,0.83,3.14,0.15,291.84,HBEFA3/PC_G_EU4,0,2288.61,veh7,:650854042_4_0,70.03,4.14,!veh7!var#1,7.98,veh_passenger,0,23.711891,37.972013
9,0,0,0,0,0,189.34,HBEFA3/PC_G_EU4,0,0,veh8,669874507_0,63.86,62.77,!veh8!var#1,14.47,veh_passenger,0,23.727614,37.990637
9,0,2444.45,0,0.58,0.02,191.02,HBEFA3/PC_G_EU4,0,779.68,veh9,668697837#1_0,69.02,16.27,!veh9!var#1,21.28,veh_passenger,0,23.747914,37.989502
10,41.94,28028.9,7.78,213.92,4.47,328.92,HBEFA3/Bus,0,8869.57,bus0,44463548_0,77.57,60.45,!bus0!var#1,9.23,bus_bus,0,23.718649,37.986347
10,28.14,14507.82,6.03,121.16,2.94,55.66,HBEFA3/Bus,0,4590.22,bus1,741245822#0_0,73.17,22.4,!bus1!var#1,5.48,bus_bus,0,23.737305,37.98305
10,20.17,5286.11,4.85,60.75,2.01,126.34,HBEFA3/Bus,0,1671.11,bus2,734712582#2_0,67.11,5.14,!bus2!var#1,0,bus_bus,5,23.713364,37.977221
10,22.39,13066.23,5.8,102.72,2.44,117.99,HBEFA3/Bus,0,4135.44,bus3,23217626#0_0,75.59,53.69,!bus3!var#1,13.85,bus_bus,0,23.70988,37.982314
10,0,0,0,0,0,242.33,HBEFA3/Bus,0,0,bus4,-98350950_0,69.95,19.22,!bus4!var#1,7.12,bus_bus,0,23.745827,37.985686
10,261.35,8403.1,1.24,1.77,0.44,239.25,HBEFA3/LDV_G_EU6,0,2680.52,motorcycle0,48651788#1_0,69.69,12.06,!motorcycle0!var#1,14.48,motorcycle_motorcycle,0,23.713604,37.989309
10,44.31,2894.82,0.24,0.7,0.08,11.35,HBEFA3/LDV_G_EU6,0,923.4,motorcycle1,:97839355_0_0,63.23,1.28,!motorcycle1!var#1,11.02,motorcycle_motorcycle,0,23.724031,37.988743
10,113.95,6235.06,0.67,2.67,0.12,100.73,HBEFA3/PC_G_EU4,0,1988.69,veh0,11031664#3_0,67.65,20.18,!veh0!var#1,8.99,veh_passenger,0,23.723034,37.988514
10,0,0,0,0,0,319.75,HBEFA3/PC_G_EU4,0,0,veh1,659981101#0_2,59.82,6.81,!veh1!var#1,11.07,veh_passenger,0,23.74785,37.974898
10,110,5311.44,0.63,2.27,0.1,57.04,HBEFA3/PC_G_EU4,0,1694.11,veh10,23182833#1_0,66.37,25.78,!veh10!var#1,7.59,veh_passenger,0,23.737298,37.977563
10,127.67,2787.35,0.65,1.21,0.06,114.99,HBEFA3/PC_G_EU4,0,889.08,veh11,909208929_0,59.91,11.38,!veh11!var#1,2.43,veh_passenger,0,23.727387,37.97495
10,118.85,4207.7,0.64,1.81,0.08,148.84,HBEFA3/PC_G_EU4,0,1342.08,veh12,:97834703_4_0,64.84,9.42,!veh12!var#1,5.04,veh_passenger,0,23.724865,37.98907
10,0,0,0,0,0,101.39,HBEFA3/PC_G_EU4,0,0,veh13,717094465#0_0,60.22,27.85,!veh13!var#1,10.89,veh_passenger,0,23.70956,37.978045
10,0,0,0,0,0,192.15,HBEFA3/PC_G_EU4,0,0,veh14,:305146749_0_0,68.86,8.88,!veh14!var#1,22.54,veh_passenger,0,23.747961,37.989666
10,0,0,0,0,0,151.41,HBEFA3/PC_G_EU4,0,0,veh15,31767641#0_0,63.71,18.86,!veh15!var#1,13.76,veh_passenger,0,23.709774,37.994045
